21_UK_DocO_Overheating,Others,"The simplified method for limiting solar gains and providing a means of removing excess heat, as set out in Section 1.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22_UK_DocO_Overheating,Others,Categorising residential buildings (simplified method).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23_UK_DocO_Overheating,Others,"For the simplified method, the strategy to reduce overheating risk should be selected according to the location of the new residential building and whether it has crossventilation, following paragraphs 1.3 to 1.5.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_UK_DocO_Overheating,Others,"1.4  For the purposes of following the simplified method, it should be identified whether the dwellinghouse or each residential unit, shared communal room and common space is able to have cross-ventilation, i.e. it has openings on opposite fa‡ades.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_UK_DocO_Overheating,self-contained,"Each residential unit, shared communal room and common space should be categorised separately.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26_UK_DocO_Overheating,Others,To provide an appropriate means of removing excess heat from the indoor environment  follow paragraphs 1.10 to 1.13.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27_UK_DocO_Overheating,Others,Limiting solar gains.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28_UK_DocO_Overheating,Others,"1.6  To limit solar gains, all of the following standards should be followed.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29_UK_DocO_Overheating,Others,This should be determined using the orientation of the faade that has the largest area of glazing.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30_UK_DocO_Overheating,Others,This should be determined using the orientation of the faade that has the largest area of glazing.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31_UK_DocO_Overheating,Others,1.7  Buildings or parts of buildings with crossventilation should not exceed the maximum glazing areas in Table 1.1.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32_UK_DocO_Overheating,Others,1.8  Buildings or parts of buildings with no crossventilation should not exceed the maximum glazing areas in Table 1.2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33_UK_DocO_Overheating,Others,Shading should be provided by one of the following means.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34_UK_DocO_Overheating,Others,External shutters with means of ventilation.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35_UK_DocO_Overheating,Others,Removing excess heat.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36_UK_DocO_Overheating,Others,1.10  Buildings or parts of buildings with crossventilation should equal or exceed the minimum free areas in Table 1.3.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37_UK_DocO_Overheating,Others,1.11  Buildings or parts of buildings with no crossventilation should equal or exceed the minimum free areas in Table 1.4.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38_UK_DocO_Overheating,Others,1.12  Openings should be designed to achieve the free areas in paragraphs 1.10 and 1.11.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39_UK_DocO_Overheating,self-contained,The equivalent area of the opening should meet or exceed the free area of the opening.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40_UK_DocO_Overheating,Others,The equivalent area of the opening should be assessed by either of the following means.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41_UK_DocO_Overheating,Others,NOTE: A system for purge ventilation should be provided in each habitable room to demonstrate compliance with Part F of the Building Regulations.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42_UK_DocO_Overheating,Others,"When following this simplified method, applying the guidance in paragraphs 1.10 to 1.12 will usually result in free areas that exceed the free areas in Approved Document F, Volume 1: Dwellings.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43_UK_DocO_Overheating,Others,1.13  The simplified method is not suitable for buildings with more than one residential unit which use a communal heating or hot water system with significant amounts of horizontal heating or hot water distribution pipework.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44_UK_DocO_Overheating,self-contained,Main distribution routes should be through vertical risers to minimise heat gains into common spaces.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45_UK_DocO_Overheating,Others,Dynamic thermal modelling method.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46_UK_DocO_Overheating,Others,"2.3  To demonstrate compliance using the dynamic thermal modelling method, all of the following guidance should be followed.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47_UK_DocO_Overheating,self-contained,The building control body should be provided with a report that demonstrates that the residential building passes CIBSEs TM59 assessment of overheating.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48_UK_DocO_Overheating,Others,These limits should be applied when following the guidance in CIBSEs TM59.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49_UK_DocO_Overheating,Others,"When a room is occupied during the day (8am to 11pm), openings should be modelled to do all of the following.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50_UK_DocO_Overheating,Others,Start to open when the internal temperature exceeds 22C.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51_UK_DocO_Overheating,Others,Be fully open when the internal temperature exceeds 26C.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52_UK_DocO_Overheating,Others,"At night (11pm to 8am), openings should be modelled as fully open if both of the following apply.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53_UK_DocO_Overheating,self-contained,The internal temperature exceeds 23C at 11pm.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54_UK_DocO_Overheating,Others,"In the day, windows, patio doors and balcony doors should be modelled as open, if this can be done securely, following the guidance in paragraph 3.7 below.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55_UK_DocO_Overheating,self-contained,"At night, windows, patio doors and balcony doors should be modelled as closed.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56_UK_DocO_Overheating,self-contained,"An entrance door should be included, which should be shut all the time.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57_UK_DocO_Overheating,Others,Acceptable strategies for reducing overheating risk.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58_UK_DocO_Overheating,Others,Limiting solar gains.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59_UK_DocO_Overheating,Others,2.7  Solar gains in summer should be limited by any of the following means.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60_UK_DocO_Overheating,Others,Removing excess heat.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61_UK_DocO_Overheating,Others,2.10  Excess heat should be removed from the residential building by any of the following means.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62_UK_DocO_Overheating,Others,d.  A mechanical cooling system.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63_UK_DocO_Overheating,self-contained,The building should be constructed to meet requirement O1 using passive means as far as reasonably practicable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64_UK_DocO_Overheating,Others,It should be demonstrated to the building control body that all practicable passive means of limiting unwanted solar gains and removing excess heat have been used first before adopting mechanical cooling.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65_UK_DocO_Overheating,self-contained,NOTE: Any method to reduce overheating risk in residential buildings must comply with all Others parts of the Building Regulations.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66_UK_DocO_Overheating,Others,"Particular attention should be paid to the requirements of Part F and the guidance in Approved Document F, Volume 1: Dwellings on noise and maintenance.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67_UK_DocO_Overheating,self-contained,NOTE: A system for purge ventilation should be provided in each habitable room to demonstrate compliance with Part F of the Building Regulations.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68_UK_DocO_Overheating,Others,"The guidance in Section 1 of Approved Document F, Volume 1: Dwellings should be followed for the minimum standards for purge ventilation.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69_UK_DocO_Overheating,Others,"A larger amount of purge ventilation may be required than that in Approved Document F, Volume 1: Dwellings in order to satisfy requirement O1 on providing an adequate means to remove excess heat from the indoor environment.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70_UK_DocO_Overheating,Others,Limits on application.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71_UK_DocO_Overheating,Others,Requirement.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72_UK_DocO_Overheating,Others,O1 Overheating mitigation.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73_UK_DocO_Overheating,Others,"Reasonable provision must be made in respect of a dwelling, institution or any Others building containing one or more rooms for residential purposes, Others than a room in a hotel (residences) to (a) limit unwanted solar gains in summer; (b) provide an adequate means to remove heat from the indoor environment.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74_UK_DocO_Overheating,Others,"(2) In meeting the obligations in paragraph (1)(a) account must be taken of the safety of any occupant, and their reasonable enjoyment of the residence; and(b) mechanical cooling may only be used where insufficient heat is capable of being removed from the indoor environment without it.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75_UK_DocO_Overheating,Others,"In such cases, dynamic thermal modelling should be used.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76_UK_DocO_Overheating,Others,3.3  Windows are likely to be closed during sleeping hours if noise within bedrooms exceeds the following limits.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77_UK_DocO_Overheating,Others,"55dB LAFmax, more than 10 times a night (between 11pm and 7am).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78_UK_DocO_Overheating,Others,"Where in-situ noise measurements are used as evidence that these limits are not exceeded, measurements should be taken in accordance with the Association of Noise Consultants Measurement of Sound Levels in Buildings with the overheating mitigation strategy in use.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79_UK_DocO_Overheating,Others,Pollution.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80_UK_DocO_Overheating,self-contained,Buildings located near to significant local pollution sources should be designed to minimise the intake of external air pollutants.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81_UK_DocO_Overheating,Others,Security.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82_UK_DocO_Overheating,self-contained,"When determining the free area available for ventilation during sleeping hours, only the proportion of openings that can be opened securely should be considered to provide useful ventilation.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83_UK_DocO_Overheating,self-contained,Only the proportion of openings which can be opened with a very low risk of occupants falling from height should be considered to form part of the overheating mitigation strategy.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84_UK_DocO_Overheating,self-contained,Window handles on windows that open outwards are not more than 650mm from the inside face of the wall when the window is at its maximum openable angle.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85_UK_DocO_Overheating,self-contained,Guarding should be sized to prevent the passage of a 100mm sphere.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86_UK_DocO_Overheating,Others,"3.10  Guarding for large openings could include, but is not limited to, either of the following.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87_UK_DocO_Overheating,self-contained,Any looped cords must be fitted with child safety devices.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88_UK_DocO_Overheating,Others,"(2)   The person carrying out the work must, not later than five days after the work has been completed, give sufficient information to the owner about the provision made in accordance with Part O so that the systems in place further to Part O can be operated in such a manner as to protect against overheating.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89_UK_DocO_Overheating,Others,Intention.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90_UK_DocO_Overheating,self-contained,"When a new residential building is erected, information about the building must be given to the owner of the building to allow them to use the overheating mitigation strategy effectively.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91_UK_DocO_Overheating,Others,Section 4: Providing information.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92_UK_DocO_Overheating,self-contained,Sufficient information about the overheating mitigation strategy and its maintenance requirements must be given to owners so that it can be used effectively.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93_UK_DocO_Overheating,self-contained,"The information should be provided in a clear manner, for a non-technical audience.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94_UK_DocO_Overheating,Others,"The following information should be provided, where relevant.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95_UK_DocO_Overheating,Others,The time of day that different parts of the strategy should be used.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96_UK_DocO_Overheating,self-contained,"For example, the shutters should be used in the day and the windows opened only when it is cooler outside.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97_UK_DocO_Overheating,Others,e.  The time of year when the strategy should be used.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98_UK_DocO_Overheating,Others,Home User Guide.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99_UK_DocO_Overheating,Others,"4.3 A Home User Guide should be provided for new dwellings as described in Section 9 of Approved Document L, Volume 1: Dwellings.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100_UK_DocO_Overheating,Others,The information in paragraph 4.2 should be provided in this section of the Home User Guide.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101_UK_DocO_Overheating,Others,"Where the system provides more than one function, the owner should be informed of each separate function.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102_UK_DocO_Overheating,Others,A window within 2m vertically of a flat or sloping roof (with a pitch of less than 30 degrees) that is within 3.5m of ground level.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103_UK_DocO_Overheating,self-contained,"Where a room serves more than one activity, e.g. open-plan kitchen and living room, the area with the largest glazing area should be assessed and the room area calculated based on a room depth no greater than 4.5m from the glazed facade.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105_UK_DocO_Overheating,Others,Passive means Any means of cooling a building which is not mechanical cooling (e.g. airconditioning).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107_UK_DocO_Overheating,Others,Openable windows or mechanical ventilation fans are considered to be passive means of cooling.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108_UK_DocO_Overheating,self-contained,All three parts of the compliance checklist should be completed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109_UK_DocO_Overheating,self-contained,The relevant parts of Part 2 and 3 should be signed by a person who is competent to design the residential building.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110_UK_DocO_Overheating,Others,"C2 This appendix should be used with the simplified method to categorise residential buildings, following paragraph 1.3.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111_UK_DocO_Overheating,Others,"To use the tables for bottom and top hung windows, the h and w should be reversed.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112_UK_DocO_Overheating,self-contained,"Each of the two sections of the centrally hinged window should be assessed as a single side, bottom or top hung window.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113_UK_DocO_Overheating,Others,"The opening should be assessed using Table D9, assuming an opening angle of  90 degrees.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1_UK_DocP_ElectricalSafety,self-contained,"Reasonable provision shall be made in the design and installation of electrical installations in order to protect persons operating, maintaining or altering the  installations from fire or injury.",,,,,,,,,,,,,,,,,,self-contained,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2_UK_DocP_ElectricalSafety,Others,Design and installation P1.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3_UK_DocP_ElectricalSafety,Others,Section 1: Design and installation.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5_UK_DocP_ElectricalSafety,Others,1.1  Electrical installations should be designed and installed in accordance with BS 7671:2008 incorporating Amendment No 1:2011.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_UK_DocP_ElectricalSafety,Others,Provision of information.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7_UK_DocP_ElectricalSafety,self-contained,"Sufficient information should be provided to ensure that people can operate, maintain or alter an electrical installation with reasonable safety.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8_UK_DocP_ElectricalSafety,Others,New dwellings.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9_UK_DocP_ElectricalSafety,Others,"Wall-mounted socket-outlets, switches and consumer units in new dwellings should be easy to reach, in accordance with Part M of the Building Regulations (Access to and use of buildings).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_UK_DocP_ElectricalSafety,Others,"NOTE: Approved Document M recommends that in new dwellings only, switches and socketoutlets for lighting and Others equipment should be between 450mm and 1200mm from finished floor level.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_UK_DocP_ElectricalSafety,Others,This means that in some cases the existing electrical installation will need to be upgraded to meet current standards.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_UK_DocP_ElectricalSafety,Others,Additions and alterations to existing electrical installations.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13_UK_DocP_ElectricalSafety,Others,"1.6  Regulation 4(3) states that when building work is complete, the building should be no more unsatisfactory in terms of complying with the applicable parts of Schedule 1 to the Building Regulations than before the building work was started.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14_UK_DocP_ElectricalSafety,Others,"Therefore, when extending or altering an electrical installation, only the new work must meet current standards.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15_UK_DocP_ElectricalSafety,Others,1.7 Any new work should be carried out in accordance with BS 7671.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16_UK_DocP_ElectricalSafety,Others,The existing electrical installation should be checked to ensure that the following conditions are all satisfied.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17_UK_DocP_ElectricalSafety,Others,Section 2 sets out:a.  the types of building and electrical installation that are within the scope of Part Pb.  the types of electrical work that are notifiable and must be certified as complying with the Building Regulations.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_UK_DocP_ElectricalSafety,Others,"However, conservatories, porches, domestic greenhouses, garages and sheds that share their electricity with a dwelling are not exempt from Part P (by virtue of regulation 9(3)) and must comply with its requirements.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19_UK_DocP_ElectricalSafety,Others,"(9) In this regulation special location meanswithin a room containing a bath or shower, the space surrounding a bath tap (a) within a room containing a bath or shower, the space surrounding a bath tap or shower head, where the space extends(i) vertically from the finished floor level tovertically from the finished floor level toa height of 2.25 metres; or(aa) a height of 2.25 metres; orthe position of the shower head where it is attached to a wall or (bb) the position of the shower head where it is attached to a wall or ceiling at a point higher than 2.25 metres from that level; andceiling at a point higher than 2.25 metres from that level; and(ii) horizontallywhere there is a bath tub or shower tray, from the edge of the bath (aa) where there is a bath tub or shower tray, from the edge of the bath tub or shower tray to a distance of 0.6 metres; or(bb) where there is no bath tub or shower tray, from the centre point of the shower head where it is attached to the wall or ceiling to a distance of 1.2 metres; ora room containing a swimming pool or sauna heater.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_UK_DocP_ElectricalSafety,Others,"Section 3: Certification, inspection and testing.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22_UK_DocP_ElectricalSafety,Others,"For notifiable electrical installation work, one of the following three procedures must be used to certify that the work complies with the requirements set out in the Building Regulations.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
